geo_id,police_stations,fire_stations,public_schools,parks,commercial_establishments,number_of_police_killings,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
1400000US17031210900,1,7,43,13,79.0,0.0,4.0,36.0,113.0,45.0,0.0,3.0,86.0,1.0,19.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,39.0,8.0,,0.0,,0.0,9.0,0.0,45.0,0.0,0.0,1.0,12.0,1.0,2.0,218.0,3.0
1400000US17031220300,1,8,50,12,29.0,0.0,0.0,20.0,52.0,36.0,0.0,2.0,60.0,0.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,,0.0,,0.0,5.0,0.0,24.0,0.0,0.0,1.0,14.0,1.0,0.0,152.0,2.0
1400000US17031220400,1,8,51,11,72.0,0.0,0.0,37.0,107.0,48.0,0.0,4.0,105.0,1.0,15.0,67.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,43.0,13.0,,0.0,,0.0,2.0,0.0,34.0,0.0,0.0,2.0,42.0,3.0,0.0,431.0,4.0
1400000US17031220500,1,7,50,9,104.0,0.0,2.0,54.0,146.0,54.0,0.0,8.0,130.0,1.0,16.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,45.0,6.0,,1.0,,0.0,7.0,0.0,48.0,0.0,0.0,4.0,37.0,4.0,0.0,556.0,7.0
1400000US17031220601,1,6,47,9,33.0,0.0,0.0,34.0,76.0,40.0,0.0,5.0,64.0,1.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,12.0,,0.0,,0.0,6.0,0.0,16.0,0.0,0.0,2.0,22.0,6.0,0.0,157.0,7.0
1400000US17031220602,1,5,49,9,86.0,0.0,2.0,108.0,219.0,87.0,0.0,11.0,194.0,2.0,64.0,103.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,69.0,31.0,,0.0,,0.0,9.0,0.0,63.0,0.0,0.0,14.0,109.0,10.0,1.0,545.0,15.0
1400000US17031220701,1,6,48,9,36.0,0.0,1.0,42.0,123.0,48.0,0.0,5.0,91.0,0.0,6.0,44.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,54.0,25.0,,0.0,,1.0,6.0,0.0,61.0,0.0,0.0,3.0,31.0,7.0,1.0,153.0,10.0
1400000US17031220702,1,7,47,8,63.0,0.0,3.0,104.0,215.0,76.0,0.0,7.0,119.0,1.0,18.0,73.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,79.0,61.0,,0.0,,0.0,13.0,0.0,96.0,0.0,0.0,3.0,40.0,4.0,0.0,274.0,25.0
1400000US17031220901,1,5,53,12,19.0,0.0,2.0,85.0,178.0,68.0,0.0,2.0,122.0,1.0,18.0,63.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,41.0,37.0,,0.0,,0.0,13.0,0.0,86.0,0.0,0.0,9.0,37.0,3.0,1.0,109.0,21.0
1400000US17031220902,1,6,50,11,49.0,0.0,4.0,56.0,156.0,53.0,0.0,8.0,106.0,1.0,7.0,46.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,46.0,30.0,,0.0,,0.0,14.0,0.0,47.0,0.0,0.0,7.0,36.0,5.0,0.0,158.0,17.0
1400000US17031221000,1,7,50,9,24.0,0.0,3.0,44.0,111.0,41.0,0.0,3.0,86.0,0.0,12.0,34.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,29.0,15.0,,1.0,,0.0,10.0,0.0,54.0,0.0,0.0,1.0,37.0,4.0,1.0,113.0,8.0
1400000US17031221100,1,7,51,9,52.0,0.0,6.0,55.0,189.0,98.0,0.0,6.0,143.0,2.0,16.0,58.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,75.0,13.0,,0.0,,0.0,5.0,0.0,52.0,1.0,0.0,8.0,53.0,6.0,0.0,315.0,7.0
1400000US17031221200,1,7,53,11,19.0,0.0,0.0,48.0,111.0,57.0,0.0,4.0,88.0,2.0,15.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,13.0,,0.0,,1.0,10.0,0.0,38.0,1.0,0.0,2.0,15.0,4.0,0.0,196.0,5.0
1400000US17031221300,1,7,54,11,90.0,0.0,0.0,82.0,219.0,48.0,0.0,6.0,143.0,2.0,22.0,85.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,53.0,21.0,,0.0,,0.0,15.0,0.0,57.0,0.0,0.0,5.0,28.0,0.0,0.0,447.0,6.0
1400000US17031221400,1,8,49,11,84.0,0.0,0.0,97.0,203.0,57.0,0.0,6.0,161.0,2.0,38.0,146.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,58.0,17.0,,0.0,,1.0,6.0,0.0,58.0,0.0,0.0,4.0,46.0,7.0,0.0,794.0,8.0
1400000US17031221500,1,7,50,13,49.0,0.0,3.0,40.0,68.0,45.0,0.0,2.0,75.0,2.0,11.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,,0.0,,0.0,2.0,0.0,32.0,0.0,0.0,0.0,21.0,3.0,0.0,212.0,2.0
1400000US17031221600,1,6,49,12,44.0,0.0,0.0,39.0,74.0,71.0,0.0,1.0,90.0,1.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,8.0,,0.0,,0.0,3.0,0.0,35.0,0.0,0.0,0.0,32.0,5.0,0.0,295.0,4.0
1400000US17031222200,1,6,51,13,58.0,0.0,1.0,23.0,65.0,64.0,0.0,4.0,85.0,0.0,18.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,34.0,12.0,,0.0,,0.0,4.0,0.0,18.0,0.0,0.0,6.0,20.0,6.0,0.0,270.0,1.0
1400000US17031222500,1,9,57,12,27.0,0.0,0.0,40.0,84.0,24.0,0.0,0.0,60.0,0.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,,0.0,,1.0,2.0,0.0,27.0,0.0,0.0,6.0,10.0,5.0,0.0,74.0,8.0
1400000US17031222600,1,8,61,10,15.0,0.0,2.0,40.0,127.0,33.0,0.0,1.0,87.0,1.0,22.0,39.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,7.0,,0.0,,1.0,8.0,0.0,46.0,0.0,0.0,2.0,23.0,3.0,2.0,161.0,2.0
1400000US17031222700,1,8,57,11,38.0,0.0,1.0,39.0,97.0,39.0,1.0,3.0,72.0,0.0,9.0,20.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,26.0,11.0,,0.0,,0.0,7.0,0.0,61.0,0.0,0.0,5.0,26.0,1.0,0.0,130.0,7.0
1400000US17031222800,1,6,54,12,5.0,0.0,2.0,36.0,101.0,21.0,0.0,3.0,51.0,0.0,9.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,21.0,14.0,,0.0,,1.0,6.0,0.0,30.0,0.0,0.0,2.0,29.0,2.0,0.0,91.0,7.0
1400000US17031222900,1,6,58,11,28.0,0.0,2.0,38.0,95.0,29.0,0.0,3.0,72.0,0.0,10.0,16.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,35.0,19.0,,0.0,,0.0,4.0,0.0,42.0,0.0,0.0,0.0,29.0,3.0,0.0,135.0,11.0
1400000US17031230100,1,6,58,10,10.0,0.0,2.0,44.0,83.0,18.0,0.0,1.0,92.0,1.0,16.0,18.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,27.0,16.0,,0.0,,0.0,2.0,0.0,34.0,0.0,0.0,4.0,13.0,5.0,0.0,148.0,5.0
1400000US17031230200,1,6,58,11,27.0,0.0,1.0,49.0,146.0,28.0,0.0,4.0,86.0,0.0,13.0,25.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,32.0,15.0,,0.0,,0.0,7.0,0.0,45.0,0.0,0.0,2.0,23.0,2.0,0.0,99.0,9.0
1400000US17031230300,1,6,59,13,11.0,0.0,0.0,26.0,49.0,11.0,0.0,2.0,45.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,7.0,,0.0,,0.0,1.0,0.0,21.0,0.0,0.0,1.0,13.0,2.0,1.0,36.0,4.0
1400000US17031230400,1,8,59,12,39.0,0.0,3.0,66.0,153.0,54.0,0.0,6.0,103.0,0.0,15.0,51.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,47.0,58.0,,1.0,,0.0,16.0,0.0,62.0,21.0,0.0,5.0,44.0,4.0,0.0,164.0,26.0
1400000US17031230500,2,4,52,12,68.0,0.0,5.0,180.0,450.0,110.0,1.0,12.0,213.0,0.0,50.0,110.0,0.0,3.0,0.0,4.0,3.0,1.0,2.0,113.0,96.0,,0.0,,0.0,28.0,0.0,145.0,5.0,0.0,12.0,111.0,13.0,3.0,576.0,36.0
1400000US17031230600,1,6,56,11,109.0,0.0,7.0,354.0,853.0,177.0,1.0,30.0,369.0,4.0,82.0,141.0,1.0,13.0,0.0,26.0,1.0,2.0,0.0,192.0,317.0,,0.0,,0.0,42.0,1.0,285.0,146.0,0.0,30.0,173.0,20.0,3.0,814.0,83.0
1400000US17031230700,1,7,56,14,78.0,0.0,9.0,231.0,599.0,169.0,0.0,22.0,287.0,3.0,46.0,104.0,1.0,6.0,0.0,29.0,2.0,3.0,7.0,131.0,316.0,,0.0,,0.0,23.0,0.0,206.0,30.0,0.0,19.0,163.0,14.0,2.0,474.0,52.0
1400000US17031230800,1,7,61,14,18.0,0.0,0.0,36.0,111.0,19.0,0.0,2.0,46.0,0.0,20.0,31.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,36.0,17.0,,0.0,,0.0,6.0,0.0,52.0,3.0,0.0,1.0,22.0,3.0,0.0,112.0,9.0
1400000US17031230900,1,7,58,12,56.0,0.0,7.0,186.0,478.0,94.0,0.0,5.0,224.0,3.0,52.0,92.0,1.0,5.0,0.0,15.0,1.0,1.0,3.0,101.0,82.0,,0.0,,0.0,16.0,0.0,138.0,0.0,1.0,9.0,80.0,8.0,0.0,347.0,50.0
1400000US17031231100,2,6,61,12,8.0,0.0,2.0,57.0,174.0,30.0,0.0,4.0,96.0,1.0,11.0,30.0,9.0,3.0,0.0,13.0,0.0,0.0,0.0,36.0,439.0,,0.0,,0.0,6.0,0.0,73.0,0.0,0.0,12.0,52.0,3.0,0.0,114.0,25.0
1400000US17031231200,2,6,61,14,54.0,1.0,14.0,391.0,1291.0,180.0,0.0,33.0,556.0,3.0,99.0,168.0,20.0,28.0,1.0,66.0,5.0,2.0,5.0,178.0,2172.0,,0.0,,2.0,55.0,0.0,391.0,3.0,0.0,73.0,259.0,6.0,1.0,522.0,201.0
1400000US17031231500,1,5,68,13,56.0,1.0,18.0,531.0,1609.0,207.0,1.0,20.0,663.0,6.0,132.0,163.0,43.0,33.0,0.0,82.0,2.0,4.0,1.0,272.0,2406.0,,0.0,,1.0,53.0,0.0,447.0,2.0,0.0,97.0,256.0,20.0,2.0,671.0,248.0
1400000US17031240200,2,9,50,14,20.0,1.0,0.0,12.0,34.0,38.0,0.0,0.0,77.0,0.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,,0.0,,0.0,4.0,0.0,15.0,0.0,0.0,0.0,23.0,3.0,0.0,208.0,1.0
1400000US17031240300,2,9,50,15,48.0,0.0,0.0,17.0,70.0,55.0,0.0,2.0,55.0,1.0,21.0,54.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,27.0,5.0,,0.0,,0.0,1.0,0.0,16.0,0.0,0.0,0.0,37.0,5.0,0.0,299.0,2.0
1400000US17031240500,1,6,57,12,53.0,0.0,0.0,63.0,155.0,80.0,0.0,8.0,177.0,1.0,41.0,111.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,66.0,16.0,,0.0,,0.0,2.0,0.0,46.0,0.0,0.0,7.0,77.0,5.0,0.0,915.0,4.0
1400000US17031240600,1,7,54,13,29.0,0.0,0.0,25.0,61.0,45.0,0.0,2.0,64.0,0.0,14.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,7.0,,0.0,,0.0,1.0,0.0,23.0,0.0,0.0,0.0,25.0,0.0,0.0,127.0,3.0
1400000US17031240700,1,7,59,13,13.0,0.0,0.0,53.0,89.0,29.0,0.0,2.0,46.0,0.0,14.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,13.0,,0.0,,0.0,1.0,0.0,37.0,0.0,0.0,2.0,17.0,3.0,0.0,98.0,12.0
1400000US17031240800,1,8,63,12,20.0,0.0,2.0,30.0,72.0,27.0,0.0,1.0,54.0,0.0,16.0,14.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,14.0,,0.0,,0.0,1.0,0.0,20.0,0.0,0.0,3.0,21.0,1.0,0.0,83.0,9.0
1400000US17031240900,1,8,63,12,17.0,0.0,1.0,150.0,367.0,44.0,0.0,8.0,153.0,4.0,35.0,69.0,0.0,3.0,0.0,10.0,0.0,0.0,3.0,69.0,81.0,,0.0,,0.0,8.0,0.0,105.0,0.0,0.0,9.0,84.0,11.0,0.0,324.0,33.0
1400000US17031241000,1,7,61,9,23.0,0.0,2.0,79.0,234.0,73.0,0.0,5.0,183.0,1.0,56.0,60.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,47.0,41.0,,0.0,,0.0,8.0,0.0,75.0,0.0,0.0,16.0,26.0,3.0,0.0,238.0,27.0
1400000US17031241100,1,8,60,14,70.0,0.0,1.0,122.0,270.0,142.0,2.0,10.0,208.0,5.0,35.0,82.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,73.0,29.0,,1.0,,1.0,11.0,0.0,99.0,1.0,0.0,6.0,53.0,6.0,4.0,360.0,26.0
1400000US17031241200,1,7,58,14,28.0,0.0,1.0,67.0,138.0,82.0,0.0,5.0,119.0,0.0,20.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,9.0,,0.0,,1.0,8.0,0.0,42.0,1.0,0.0,1.0,33.0,7.0,1.0,376.0,4.0
1400000US17031241300,2,8,60,15,33.0,0.0,0.0,11.0,31.0,48.0,0.0,0.0,76.0,0.0,19.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,2.0,,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,2.0,28.0,1.0,0.0,270.0,1.0
1400000US17031241400,2,9,56,15,282.0,0.0,0.0,165.0,520.0,182.0,0.0,20.0,459.0,3.0,99.0,262.0,0.0,2.0,0.0,6.0,1.0,1.0,6.0,140.0,38.0,,0.0,,0.0,5.0,0.0,56.0,0.0,0.0,16.0,172.0,11.0,1.0,1951.0,13.0
1400000US17031241500,2,10,51,11,189.0,0.0,1.0,61.0,115.0,115.0,0.0,5.0,141.0,0.0,36.0,152.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,55.0,7.0,,0.0,,0.0,1.0,0.0,55.0,0.0,0.0,2.0,63.0,1.0,0.0,746.0,2.0
1400000US17031241600,2,10,53,11,61.0,0.0,4.0,95.0,179.0,54.0,0.0,4.0,128.0,1.0,28.0,106.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,62.0,16.0,,0.0,,0.0,8.0,0.0,22.0,0.0,0.0,5.0,81.0,7.0,1.0,543.0,12.0
1400000US17031242000,1,10,53,8,98.0,0.0,4.0,65.0,171.0,105.0,0.0,0.0,142.0,2.0,26.0,118.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,56.0,9.0,,0.0,,0.0,5.0,0.0,56.0,0.0,0.0,3.0,40.0,2.0,1.0,487.0,3.0
1400000US17031242100,1,8,61,10,106.0,0.0,1.0,56.0,121.0,116.0,1.0,5.0,119.0,0.0,24.0,69.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,41.0,2.0,,0.0,,0.0,5.0,0.0,40.0,0.0,0.0,1.0,47.0,5.0,1.0,412.0,0.0
1400000US17031242200,2,9,64,12,68.0,0.0,1.0,30.0,87.0,122.0,0.0,3.0,108.0,0.0,21.0,70.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,58.0,1.0,,0.0,,0.0,0.0,0.0,39.0,0.0,0.0,2.0,54.0,7.0,1.0,310.0,1.0
1400000US17031242300,2,9,61,12,76.0,0.0,0.0,25.0,47.0,111.0,0.0,4.0,74.0,0.0,16.0,54.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,49.0,3.0,,0.0,,0.0,3.0,0.0,24.0,0.0,0.0,2.0,33.0,3.0,0.0,289.0,0.0
1400000US17031242400,1,8,65,11,48.0,0.0,1.0,92.0,214.0,76.0,0.0,13.0,102.0,3.0,12.0,59.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,61.0,22.0,,0.0,,1.0,2.0,0.0,55.0,2.0,1.0,8.0,38.0,5.0,0.0,367.0,4.0
1400000US17031242500,2,8,68,13,48.0,0.0,2.0,54.0,157.0,92.0,0.0,5.0,127.0,2.0,14.0,57.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,57.0,13.0,,1.0,,1.0,3.0,0.0,41.0,0.0,0.0,3.0,53.0,3.0,3.0,252.0,9.0
1400000US17031242600,2,8,70,9,72.0,0.0,2.0,163.0,332.0,138.0,2.0,12.0,236.0,3.0,52.0,94.0,0.0,1.0,0.0,4.0,3.0,1.0,3.0,93.0,30.0,,0.0,,0.0,11.0,0.0,125.0,1.0,0.0,9.0,81.0,10.0,2.0,404.0,22.0
1400000US17031242700,2,8,75,11,30.0,0.0,1.0,43.0,130.0,53.0,0.0,7.0,106.0,0.0,12.0,32.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,30.0,18.0,,0.0,,0.0,4.0,0.0,42.0,1.0,0.0,3.0,25.0,4.0,2.0,167.0,5.0
1400000US17031242800,1,10,72,13,57.0,0.0,1.0,47.0,71.0,72.0,0.0,1.0,108.0,1.0,17.0,63.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,50.0,16.0,,0.0,,0.0,1.0,0.0,27.0,5.0,0.0,2.0,34.0,5.0,0.0,264.0,5.0
1400000US17031242900,1,8,71,11,61.0,0.0,1.0,44.0,80.0,68.0,0.0,3.0,85.0,0.0,21.0,36.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,49.0,11.0,,0.0,,1.0,4.0,0.0,32.0,2.0,0.0,0.0,53.0,1.0,1.0,180.0,3.0
1400000US17031243000,1,8,69,12,64.0,0.0,1.0,33.0,67.0,70.0,0.0,4.0,77.0,1.0,19.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,10.0,,0.0,,0.0,4.0,0.0,32.0,0.0,0.0,1.0,41.0,3.0,0.0,499.0,0.0
1400000US17031243100,1,9,65,10,99.0,0.0,0.0,46.0,97.0,66.0,0.0,4.0,114.0,0.0,8.0,62.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,63.0,9.0,,0.0,,1.0,4.0,0.0,34.0,2.0,0.0,2.0,46.0,3.0,0.0,285.0,1.0
1400000US17031243200,1,9,63,11,65.0,0.0,0.0,42.0,109.0,70.0,0.0,3.0,98.0,0.0,14.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,16.0,,1.0,,1.0,3.0,0.0,28.0,1.0,0.0,3.0,49.0,3.0,0.0,342.0,5.0
1400000US17031243300,1,11,59,8,79.0,0.0,4.0,58.0,131.0,77.0,0.0,4.0,103.0,3.0,16.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,,0.0,,0.0,2.0,0.0,35.0,2.0,0.0,2.0,46.0,4.0,5.0,354.0,11.0
1400000US17031243400,1,13,53,9,84.0,0.0,1.0,63.0,144.0,76.0,0.0,3.0,155.0,0.0,12.0,62.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,56.0,19.0,,0.0,,0.0,4.0,0.0,50.0,3.0,0.0,2.0,35.0,4.0,0.0,301.0,9.0
1400000US17031243500,1,13,49,9,172.0,0.0,1.0,63.0,129.0,90.0,0.0,12.0,212.0,1.0,28.0,128.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,88.0,4.0,,1.0,,2.0,8.0,0.0,59.0,2.0,0.0,7.0,71.0,7.0,2.0,717.0,2.0
1400000US17031250200,1,6,48,7,47.0,0.0,4.0,120.0,318.0,59.0,0.0,12.0,173.0,0.0,47.0,118.0,6.0,7.0,0.0,11.0,1.0,1.0,2.0,105.0,137.0,,0.0,,1.0,17.0,0.0,122.0,4.0,0.0,10.0,69.0,9.0,0.0,335.0,33.0
1400000US17031250300,1,6,42,7,44.0,0.0,6.0,156.0,498.0,81.0,0.0,11.0,248.0,1.0,42.0,156.0,0.0,10.0,0.0,8.0,1.0,1.0,0.0,137.0,117.0,,0.0,,2.0,22.0,0.0,209.0,1.0,0.0,17.0,96.0,4.0,1.0,393.0,35.0
1400000US17031250400,1,4,29,4,105.0,0.0,4.0,170.0,533.0,99.0,2.0,22.0,326.0,2.0,46.0,164.0,0.0,17.0,0.0,18.0,1.0,2.0,0.0,126.0,102.0,,0.0,,2.0,25.0,0.0,230.0,0.0,0.0,14.0,78.0,12.0,1.0,361.0,61.0
1400000US17031250500,1,1,15,2,91.0,0.0,1.0,87.0,187.0,158.0,0.0,4.0,179.0,3.0,21.0,153.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,93.0,10.0,,0.0,,1.0,19.0,0.0,108.0,0.0,0.0,3.0,45.0,4.0,1.0,315.0,9.0
1400000US17031250600,2,4,33,6,48.0,0.0,5.0,189.0,519.0,70.0,1.0,11.0,249.0,0.0,38.0,160.0,2.0,7.0,0.0,23.0,1.0,0.0,0.0,113.0,225.0,,0.0,,0.0,16.0,0.0,217.0,0.0,0.0,19.0,105.0,4.0,2.0,319.0,63.0
1400000US17031250700,2,5,38,5,70.0,0.0,3.0,245.0,815.0,95.0,0.0,24.0,374.0,1.0,59.0,178.0,4.0,17.0,0.0,25.0,0.0,2.0,0.0,161.0,370.0,,0.0,,1.0,35.0,0.0,380.0,0.0,0.0,21.0,137.0,15.0,2.0,444.0,106.0
1400000US17031250800,1,4,49,5,34.0,0.0,3.0,207.0,418.0,64.0,1.0,12.0,227.0,1.0,88.0,117.0,6.0,7.0,0.0,14.0,1.0,0.0,0.0,92.0,165.0,,0.0,,0.0,16.0,0.0,157.0,5.0,0.0,19.0,96.0,7.0,0.0,371.0,54.0
1400000US17031251000,2,6,53,9,51.0,0.0,6.0,93.0,254.0,33.0,0.0,4.0,160.0,2.0,38.0,47.0,2.0,4.0,0.0,10.0,1.0,2.0,2.0,78.0,108.0,,0.0,,0.0,11.0,0.0,86.0,1.0,0.0,5.0,60.0,2.0,0.0,179.0,35.0
1400000US17031251100,2,6,48,8,33.0,0.0,8.0,257.0,875.0,104.0,0.0,16.0,352.0,3.0,98.0,125.0,5.0,22.0,0.0,21.0,1.0,2.0,0.0,148.0,484.0,,0.0,,1.0,42.0,0.0,295.0,0.0,1.0,37.0,132.0,14.0,0.0,428.0,94.0
1400000US17031251200,2,4,43,9,37.0,0.0,13.0,244.0,728.0,121.0,1.0,14.0,373.0,1.0,61.0,125.0,4.0,17.0,1.0,23.0,3.0,2.0,1.0,123.0,429.0,,0.0,,0.0,38.0,0.0,224.0,0.0,0.0,27.0,136.0,9.0,3.0,374.0,104.0
1400000US17031251300,2,5,33,8,49.0,0.0,8.0,270.0,696.0,114.0,0.0,11.0,358.0,2.0,44.0,142.0,5.0,12.0,0.0,18.0,1.0,2.0,1.0,164.0,150.0,,0.0,,0.0,36.0,0.0,255.0,0.0,1.0,23.0,172.0,6.0,1.0,355.0,75.0
1400000US17031251400,2,4,27,7,28.0,0.0,14.0,249.0,711.0,117.0,2.0,16.0,358.0,2.0,32.0,122.0,1.0,10.0,0.0,7.0,2.0,0.0,0.0,164.0,104.0,,1.0,,1.0,30.0,0.0,185.0,0.0,0.0,12.0,162.0,4.0,0.0,423.0,55.0
1400000US17031251500,2,5,34,10,39.0,0.0,20.0,370.0,1034.0,89.0,0.0,16.0,374.0,4.0,57.0,119.0,6.0,17.0,0.0,31.0,2.0,4.0,2.0,170.0,424.0,,0.0,,0.0,41.0,0.0,269.0,1.0,0.0,24.0,251.0,10.0,2.0,559.0,118.0
1400000US17031251600,1,6,41,11,14.0,0.0,6.0,212.0,700.0,109.0,0.0,12.0,366.0,2.0,54.0,129.0,11.0,24.0,0.0,24.0,1.0,1.0,1.0,146.0,661.0,,0.0,,0.0,23.0,0.0,182.0,1.0,0.0,25.0,146.0,6.0,5.0,305.0,87.0
1400000US17031251700,1,7,47,9,41.0,2.0,2.0,174.0,476.0,71.0,0.0,17.0,205.0,1.0,21.0,64.0,7.0,8.0,0.0,16.0,1.0,4.0,3.0,110.0,279.0,,0.0,,1.0,23.0,0.0,144.0,2.0,0.0,9.0,117.0,10.0,1.0,203.0,50.0
1400000US17031251800,1,4,41,9,84.0,1.0,15.0,515.0,1435.0,186.0,4.0,33.0,525.0,5.0,139.0,175.0,28.0,28.0,1.0,67.0,1.0,4.0,5.0,230.0,891.0,,0.0,,0.0,53.0,0.0,388.0,24.0,0.0,57.0,349.0,20.0,2.0,745.0,155.0
1400000US17031251900,1,4,31,10,39.0,1.0,4.0,429.0,1378.0,167.0,0.0,24.0,596.0,6.0,112.0,187.0,5.0,23.0,1.0,34.0,2.0,1.0,4.0,183.0,455.0,,0.0,,2.0,38.0,1.0,399.0,0.0,0.0,34.0,258.0,11.0,4.0,789.0,136.0
1400000US17031252000,1,3,24,6,42.0,0.0,4.0,342.0,948.0,109.0,0.0,27.0,380.0,10.0,79.0,160.0,6.0,14.0,0.0,7.0,1.0,1.0,0.0,189.0,246.0,,0.0,,0.0,32.0,0.0,280.0,0.0,0.0,19.0,170.0,21.0,2.0,512.0,47.0
1400000US17031252101,1,3,22,5,33.0,0.0,6.0,203.0,544.0,44.0,2.0,17.0,210.0,6.0,86.0,107.0,6.0,2.0,0.0,27.0,3.0,2.0,0.0,55.0,261.0,,1.0,,0.0,23.0,0.0,181.0,0.0,2.0,40.0,107.0,9.0,1.0,285.0,43.0
1400000US17031252102,1,4,29,7,58.0,0.0,9.0,407.0,1128.0,144.0,1.0,28.0,499.0,4.0,87.0,247.0,16.0,29.0,0.0,38.0,4.0,2.0,3.0,216.0,836.0,,0.0,,1.0,40.0,0.0,369.0,1.0,0.0,60.0,226.0,9.0,1.0,594.0,143.0
1400000US17031252201,1,5,37,6,22.0,0.0,4.0,214.0,833.0,61.0,0.0,16.0,320.0,1.0,53.0,117.0,9.0,10.0,0.0,24.0,0.0,2.0,0.0,132.0,525.0,,0.0,,0.0,18.0,0.0,210.0,0.0,0.0,25.0,122.0,10.0,0.0,373.0,70.0
1400000US17031252202,1,5,48,7,33.0,0.0,11.0,467.0,1368.0,126.0,0.0,37.0,576.0,4.0,180.0,177.0,22.0,34.0,0.0,55.0,1.0,5.0,2.0,236.0,1775.0,,0.0,,1.0,41.0,0.0,379.0,339.0,0.0,80.0,350.0,29.0,2.0,667.0,222.0
